,researcher_name,skills
134,"Reifsnider, Kenneth ","{'reifsnider durability', 'long term', 'damage tolerance strength life relationship material system performance life prognosis', 'relationship material', 'material state change', 'life prognosis', 'system performance', 'dr reifsnider durability', 'aging', 'fuel cell', 'long term behavior fuel cell science engineering', 'dr reifsnider', 'science engineering', 'cell science', 'damage tolerance', 'state change', 'tolerance strength', 'behavior fuel', 'performance life', 'term behavior', 'life relationship', 'material system', 'strength life', 'material state'}"
135,"Rekleitis, Ioannis","{'marine robotics', 'cooperative localization', 'perception', 'slam', 'coverage'}"
136,"Reynolds, Tony ","{'stir welding', 'fractographic analysis', 'micro mechanic', 'reynolds friction', 'experimental micro', 'quantitative fractographic', 'dr reynolds friction stir welding', 'friction stir', 'dr reynolds', 'quantitative fractographic analysis', 'fatigue fracture', 'experimental micro mechanic'}"
137,"Rhodes, Curtis ","{'fluid dynamic', 'dr rhodes', 'aided design', 'computational fluid', 'dr rhodes computer aided design', 'computer aided', 'engineering manufacturing', 'computational fluid dynamic', 'rhodes computer'}"
138,"Ritter, James A.","{'magnetic drug', 'adsorption', 'drug targeting', 'magnetic drug targeting', 'electrochemistry', 'material', 'separation'}"
139,"Rizos, Dimitris","{'analysis multi', 'hybrid method', 'modeling emphasis', 'high performance', 'soil structure', 'wave propagation', 'performance material', 'computational method', 'multi phase', 'fem', 'ii analysis', 'soil interaction', 'expertise area', 'transient analysis', 'area structural', 'etc iii', 'emphasis railway', 'problem wave', 'bridge engineering', 'method problem', 'highway infrastructure', 'design freight', 'railway infrastructure', 'phase medium', 'area structural mechanic emphasis railway highway infrastructure', 'rail system', 'hybrid method problem wave propagation', 'structure interaction', 'analysis design', 'passenger high', 'emphasis development', 'mechanic emphasis', 'transient analysis multi phase medium', 'military bridge', 'infrastructure bridge', 'train rail', 'civilian military bridge dr rizos expertise area structural mechanic modeling emphasis development implementation computational method bem', 'track', 'civilian military', 'military application', 'material civilian', 'etc iii bridge engineering high performance material civilian military application', 'rizos expertise', 'method bem', 'speed rail', 'structural mechanic', 'structural dynamic', 'railway highway', 'development implementation', 'train rail trackbed soil interaction problem ii analysis design freight', 'dr rizos', 'passenger high speed railway infrastructure bridge', 'engineering high', 'problem ii', 'mechanic modeling', 'rail trackbed', 'high speed', 'soil structure interaction', 'tunnel', 'iii bridge', 'interaction problem', 'speed railway', 'bridge dr', 'implementation computational', 'dem', 'high speed rail system', 'trackbed soil'}"
140,"Roberts, Elwyn","{'nuclear reactor', 'robert material', 'manufacturing concurrent', 'dr robert material performance nuclear reactor', 'product design', 'performance nuclear', 'manufacturing concurrent engineering', 'dr robert', 'material performance', 'concurrent engineering'}"
141,"Roberts, Kenneth L","{'fluid transport', 'catalysis', 'nanomaterials', 'transport property', 'fluid transport property'}"
142,"Rocheleau, David ","{'dynamic mechanism', 'prosthetic device', 'computer aided', 'design epicyclic', 'work optimizing', 'overall design', 'company wide', 'modeled using', 'robot prosthetic device', 'ha also', 'epicyclic gear', 'ha machine', 'done work', 'ensure long', 'software analysis', 'also performed dr rocheleau hold several patent', 'area product', 'robot prosthetic', 'design issue', 'design group', 'issue involving', 'variety computer', 'plant pem', 'wide area', 'work modeling', 'gear train', 'work ha', 'new product', 'also done', 'pro engineer', 'life reduced', 'using pro', 'group ha', 'aided engineering', 'machine design', 'concept modeled', 'medium size', 'component design', 'also performed', 'engineering tool', 'several patent', 'fuel cell', 'primarily new product innovation device', 'ha done', 'performed dr', 'cell system', 'helping small', 'tool group', 'pem fuel', 'noise work', 'design machine', 'performed variety', 'modeling balance', 'engineer design', 'balance plant', 'size company', 'machine component', 'train ensure', 'analysis performed', 'innovation device', 'primarily new', 'optimizing design', 'hold several', 'dr rocheleau', 'issue design', 'design software', 'product design', 'long life', 'rocheleau hold', 'done helping', 'dr rocheleau group ha machine design machine component design group ha done work optimizing design epicyclic gear train ensure long life reduced noise work ha also done helping small medium size company wide area product design issue design concept modeled using pro engineer design software analysis performed variety computer aided engineering tool group ha done work modeling balance plant pem fuel cell system overall design issue involving kinematic dynamic mechanism', 'rocheleau group', 'kinematic dynamic', 'product innovation', 'small medium', 'reduced noise', 'involving kinematic', 'design concept', 'system overall'}"
143,"Rose, John R. ","{'machine intelligence', 'area bioinformatics', 'advanced concept', 'director sc', 'received nsf', 'chemistry conducted', 'nsf equivalent', 'computational chemistry conducted funded nsf', 'novo peptide', 'computational chemistry', 'german nsf', 'bmft german nsf equivalent', 'bmft german', 'multiagent system', 'normative reasoning', 'computational science area bioinformatics', 'fellow wa', 'sc inbre', 'inbre bioinformatics', 'focus group', 'de novo', 'alexander von', 'funding support', 'sequencing recently', 'dai multiagent system', 'alexander von humboldt foundation', 'humboldt foundation', 'normative reasoning planning', 'formerly director', 'computational science', 'funded nsf', 'ieee author', 'new focus', 'peptide sequencing', 'nasa institute', 'technical paper', 'education nasa', 'commission higher', 'nih', 'conducted funded', 'nasa', 'von humboldt', 'author technical', 'group de', 'well commission higher education nasa institute advanced concept niac fellow wa formerly director sc inbre bioinformatics core major new focus group de novo peptide sequencing recently received nsf funding support effort', 'dai multiagent', 'recently received', 'concept niac', 'major new', 'currently member ieee author technical paper bioinformatics', 'member ieee', 'well commission', 'bioinformatics core', 'science area', 'reasoning planning', 'higher education', 'core major', 'nsf funding', 'paper bioinformatics', 'niac fellow', 'institute advanced', 'wa formerly', 'support effort', 'dod onr', 'currently member'}"
